"conversation_id_str","created_at","favorite_count","full_text","id_str","image_url","in_reply_to_screen_name","lang","location","quote_count","reply_count","retweet_count","tweet_url","user_id_str","username"
"1884053192130060555","Tue Jan 28 01:37:39 +0000 2025","40","Kalo yg ngerjain coretax ternyata belum ahli tapi gaji 40jt perlu di pertanyakan ke warasannya yg hiring org yg ga ahli ini ","1884053192130060555","","","in","Indonesia","0","5","5","https://x.com/papanberjalan/status/1884053192130060555","1048892219430596608","papanberjalan"
"1886043140613640679","Sun Feb 02 19:04:21 +0000 2025","7","@intinyadeh mumpung ngomongin ni coretax ada yang tau ga NIK ayahku ni kenapa ya? aku mau bikinin ayahku npwp tapi niknya begini https://t.co/ql3NFiee8v","1886128542926426266","https://pbs.twimg.com/media/Gizf6URagAAtynG.jpg","intinyadeh","in","INTP🤟🏻","0","5","0","https://x.com/ciananmonroll/status/1886128542926426266","806114601095958528","ciananmonroll"
"1886031364748943410","Sun Feb 02 12:38:12 +0000 2025","53","Tim PSIAP ternyata bukan 169 orang melainkan 350 orang?! Malam ini baca-baca lagi soal anggaran Coretax dan ternyata menemukan artikel ini di Kontan: Memang strugling dalam prosesnya kita bikin tim khusus 350 orang untuk dedikasi mengenai coretax ini. Jadi gak kita serahin https://t.co/i1krQ2Psin","1886031364748943410","https://pbs.twimg.com/media/GiyGh_0bQAA8Wda.png","","in"," Sgr A*","4","7","14","https://x.com/gg_02022020/status/1886031364748943410","1209196396374417409","gg_02022020"
"1886005595955998949","Sun Feb 02 10:55:49 +0000 2025","16","Ditjen Pajak &amp; developer Coretax (LG CNS-Qualysoft): https://t.co/GPS6JDxFAO","1886005595955998949","https://pbs.twimg.com/media/GixwGDraYAA-8Qw.jpg","","in","Indonesia","0","1","1","https://x.com/PolJokesID/status/1886005595955998949","808244774469677057","PolJokesID"
"1885264268578480566","Fri Jan 31 09:50:02 +0000 2025","4","Dear Coretax bikin favicon bisa kali. https://t.co/qEpzfiLd41","1885264268578480566","https://pbs.twimg.com/media/GinN0B9bYAMdk_U.png","","in","Pekanbaru, Indonesia","0","0","0","https://x.com/MrOngDedy/status/1885264268578480566","3168152976","MrOngDedy"
"1886031364748943410","Sun Feb 02 13:13:15 +0000 2025","12","Gw udah sampe gak tau kudu bikin judul baru atau gimana saking udah marah lah ama Coretax ini. Dedicated internal DJP 350 orang! WTF! Lalu terjadi Open Source pula ini yang lagi rame beredar coding buat download Faktur Pajak. WP disuruh ngoding sendiri??? https://t.co/M8GLrW3qyQ","1886040186267783615","https://pbs.twimg.com/media/GiyPaV2awAAMAvZ.jpg","gg_02022020","in"," Sgr A*","0","1","2","https://x.com/gg_02022020/status/1886040186267783615","1209196396374417409","gg_02022020"
"1886396855300583711","Mon Feb 03 12:50:32 +0000 2025","36","With coretax money we couldve.... orang yg marah2 kmrn liat gak ya? kalo nggak gak seru ","1886396855300583711","","","in","","0","2","6","https://x.com/ecommurz/status/1886396855300583711","1455851745142132741","ecommurz"
"1883851896747937851","Mon Jan 27 12:17:47 +0000 2025","7","Apalah diriku yang baru tahu kalau @DitjenPajakRI punya podcast. Tentang Coretax pula. AADC: Ada Apa Dengan CINTA (Cerita Indah Tentang Adminstrasi Pajak) bersama Staf Ahli Menteri Keuangan Bidang Peraturan dan Penegakan Hukum Pajak Iwan Djuniardi. https://t.co/K9lIdGOnCG","1883851896747937851","","","in"," Sgr A*","0","1","6","https://x.com/gg_02022020/status/1883851896747937851","1209196396374417409","gg_02022020"
"1887038182375743904","Wed Feb 05 07:18:56 +0000 2025","1","'Keramaian' #100hari - pajak 12% &gt; coretax - 2 UtSus berulah - MBG - SHGB/SHM laut (bhub dgn RI7) - mendikti didemo - potong anggaran - HTI - kebijakan menteri (bahlil) - deklarasi 'barisan' pendukung wapres - (rencana) deklarasi pendukung menteri ... https://t.co/RtYmC61NwG","1887038182375743904","https://pbs.twimg.com/ext_tw_video_thumb/1886623408945057792/pu/img/41j5HHhvYIOLFwwz.jpg","","in","Nusantara","0","0","2","https://x.com/shintaeffendi/status/1887038182375743904","46523425","shintaeffendi"
"1886967734766067851","Wed Feb 05 02:39:00 +0000 2025","2","#KawanPajak sudah bisa lapor SPT Tahunan sejak sekarang. SPT Tahunan untuk Tahun Pajak 2024 dan pembetulan tahun-tahun sebelumnya masih menggunakan e-Filing. Lapor tahunan dengan Coretax akan berlaku untuk Tahun Pajak 2025 dan seterusnya. https://t.co/1Np8vppAQW","1886967734766067851","https://pbs.twimg.com/ext_tw_video_thumb/1886967591044046852/pu/img/Yy6TwMeVL4KKXjVb.jpg","","in","Labuhan Batu, Sumatera Utara","0","1","1","https://x.com/pajakrantau116/status/1886967734766067851","890872763824480256","pajakrantau116"
"1886334318169186531","Mon Feb 03 08:42:02 +0000 2025","4","Coretax Masih Bermasalah! Menko Airlangga Cek Langsung ke Kantor Pajak https://t.co/KBfDrD2zzA","1886334318169186531","","","in","Jakarta Capital Region","2","6","3","https://x.com/cnbcindonesia/status/1886334318169186531","847372542830444544","cnbcindonesia"
"1886950379721756807","Wed Feb 05 01:30:03 +0000 2025","1441","Terima kasih Coretax telah menjadi contoh prima bahwa building software with quality itu penting Jadi kami bisa nge-charge 4x ke pejabat next time around https://t.co/2WXCCBQ9xL","1886950379721756807","https://pbs.twimg.com/media/Gi_LLtKa4AAh215.jpg","","in","🟩🟩🟩🟩🟩🟨⬜⬜⬜ 1000 students","14","12","339","https://x.com/lwastuargo/status/1886950379721756807","272963359","lwastuargo"
